Name,Year,Score,Genre,Language,Budget,Revenue,Profit
eXistenZ,1999-05-10,68.0,"Action,Thriller,Science Fiction,Horror", English,20700000.0,2840417.0,-17859583.0
Mermaids,1991-05-16,68.0,"Comedy,Drama,Romance", English,31000000.0,35419397.0,4419397.0
Lars and the Real Girl,2008-04-03,72.0,"Comedy,Drama,Romance", English,12500000.0,11277119.0,-1222881.0
I'm a Porn Star: Gay 4 Pay,2016-04-12,73.0,Documentary, English,53600000.0,682429959.6,628829959.6
Shark Attack 3: Megalodon,2002-11-26,48.0,"Horror,Thriller,Action,Adventure", English,148800000.0,948498291.2,799698291.2
The Highwaymen,2019-04-03,67.0,"Crime,Drama,Thriller", English,49000000.0,235866091.2,186866091.2
The Whole Ten Yards,2004-07-08,57.0,"Comedy,Thriller,Crime", English,30000000.0,26323969.0,-3676031.0
Book Club,2018-08-01,62.0,"Romance,Comedy,Drama", English,10000000.0,106256217.0,96256217.0
Hero,1992-10-02,64.0,"Comedy,Drama", English,42000000.0,66787173.0,24787173.0
Tapped Out,2014-05-27,57.0,"Action,Drama", English,155000000.0,512852838.8,357852838.8
Recess: School's Out,2001-02-16,65.0,"Science Fiction,Family,Comedy,Animation", English,10000000.0,44451470.0,34451470.0
Mower Minions,2016-07-08,66.0,"Comedy,Animation", English,78800000.0,712823548.0,634023548.0
Big Eyes,2015-02-18,70.0,Drama, English,10000000.0,27317872.0,17317872.0
Bartok the Magnificent,1999-11-15,61.0,"Animation,Comedy,Family", English,79000000.0,798590398.8,719590398.8
iCarly: iGo to Japan,2008-11-08,68.0,"Comedy,Family", English,120400000.0,461753653.4,341353653.4
Nazi Overlord,2018-11-13,47.0,"Action,Horror,Mystery", English,117200000.0,858069141.2,740869141.2
The Sisters Brothers,2019-02-22,68.0,"Drama,Western", English,38000000.0,14636067.0,-23363933.0
Hellraiser: Revelations,2011-10-18,36.0,Horror, English,350000.0,1240261.6,890261.6000000001
The Kitchen,2019-08-29,62.0,"Action,Crime,Drama", English,38000000.0,15779261.0,-22220739.0
Hellraiser: Inferno,2000-10-03,54.0,"Horror,Thriller,Mystery", English,2000000.0,3148392.2,1148392.2000000002
Cleaner,2008-05-28,60.0,"Crime,Thriller,Mystery", English,25000000.0,5796630.0,-19203370.0
Munich,2006-02-02,71.0,"Drama,Action,History,Thriller", English,75000000.0,131492772.0,56492772.0
Victor Crowley,2017-08-22,57.0,"Comedy,Horror", English,119000000.0,254963976.8,135963976.8
Spooky Buddies,2011-09-20,62.0,"Comedy,Family,Mystery,TV Movie", English,105500000.0,779620835.6,674120835.6
A Merry Friggin' Christmas,2014-11-07,53.0,Comedy, English,97250080.0,462439605.0,365189525.0
Black Knight,2001-11-21,54.0,"Comedy,Fantasy,Adventure", English,35000000.0,33422806.0,-1577194.0
Busty Cops: Protect and Serve!,2009-08-01,48.0,"Comedy,Crime,Mystery,Romance", English,149200000.0,918273543.0,769073543.0
The Lost Viking,2018-05-28,64.0,"Action,Adventure,History", English,109600000.0,590859548.2,481259548.20000005
Drunk Parents,2019-06-12,46.0,Comedy, English,55000000.0,164610802.6,109610802.6
Casanova,2005-12-25,65.0,"Adventure,Comedy,Drama,Romance", English,52000000.0,37691644.0,-14308356.0
Fools Rush In,1997-02-14,64.0,"Comedy,Drama,Romance", English,20000000.0,42000000.0,22000000.0
The Pink Panther 2,2009-04-02,57.0,"Comedy,Mystery", English,7585300.6,75871032.0,68285731.4
The Producers,2005-12-25,62.0,Comedy, English,45000000.0,38058335.0,-6941665.0
The Kite Runner,2008-01-17,73.0,Drama, English,20000000.0,74180745.0,54180745.0
Midnight Special,2016-04-21,62.0,"Adventure,Drama,Science Fiction", English,18000000.0,7680250.0,-10319750.0
The Accidental Husband,2008-02-29,55.0,"Comedy,Romance", English,6261000.0,22707064.0,16446064.0
The Devil's Own,1997-03-27,61.0,"Crime,Thriller,Drama", English,90000000.0,140900000.0,50900000.0
Out of the Furnace,2014-01-07,66.0,"Thriller,Drama,Crime", English,22000000.0,15434375.0,-6565625.0
Savages,2012-09-27,63.0,"Crime,Drama,Thriller", English,45000000.0,82513490.0,37513490.0
Riot,2015-09-27,57.0,Action, English,7880000.0,124358.0,-7755642.0
Assault on Precinct 13,2005-03-31,61.0,Thriller, English,30000000.0,35294470.0,5294470.0
Erased,2012-11-01,60.0,"Action,Thriller", English,12000000.0,31724226.6,19724226.6
On Deadly Ground,1994-02-18,51.0,Action, English,50000000.0,38590458.0,-11409542.0
Urban Legends: Bloody Mary,2005-07-19,49.0,"Horror,Thriller", English,3500000.0,2862233.6,-637766.3999999999
The Frozen Ground,2013-12-17,63.0,"Thriller,Crime", English,19200000.0,5617460.0,-13582540.0
Just Wright,2010-05-14,64.0,"Comedy,Drama,Romance", English,12000000.0,21867665.0,9867665.0
Bulletproof Monk,2003-05-09,55.0,"Action,Comedy,Fantasy", English,52000000.0,26922492.0,-25077508.0
Passengers,2009-02-19,61.0,"Drama,Mystery,Thriller,Romance", English,110000000.0,302239672.0,192239672.0
Careful What You Wish For,2016-06-10,61.0,"Drama,Thriller", English,8000000.0,86398923.0,78398923.0
The Substitute,1996-04-19,68.0,"Action,Thriller", English,56804639.8,14818176.0,-41986463.8
88,2015-01-06,51.0,"Thriller,Action", English,103200000.0,266448774.4,163248774.4
Crossing Over,2009-02-27,61.0,"Crime,Drama", English,25000000.0,1037335.0,-23962665.0
Deception,2008-04-24,59.0,"Thriller,Mystery", English,25000000.0,12850033.0,-12149967.0
Little Italy,2019-03-11,68.0,"Comedy,Romance", English,143700000.0,224559747.8,80859747.80000001
Mona Lisa Smile,2004-02-19,69.0,"Drama,History,Romance", English,65000000.0,141205169.0,76205169.0
Open Range,2003-08-29,72.0,"Western,Action,Drama", English,26000000.0,68613992.0,42613992.0
Love Comes Softly,2003-04-13,68.0,"TV Movie,Western", English,85800000.0,373763303.8,287963303.8
Monster High: Freaky Fusion,2014-10-06,77.0,Animation, English,32400000.0,668870309.4,636470309.4
Rudy,1993-10-13,74.0,"Drama,History", English,12000000.0,22750363.0,10750363.0
Spawn,1997-08-20,54.0,"Action,Adventure,Fantasy,Horror,Science Fiction,Thriller", English,40000000.0,87949859.0,47949859.0
Psycho IV: The Beginning,1990-11-10,56.0,"Horror,Mystery,Thriller", English,800000.0,10676054.6,9876054.6
Gladiator,1992-07-09,76.0,"Action,Drama", English,103000000.0,452282115.0,349282115.0
The Possession of Michael King,2014-08-22,60.0,Horror, English,1300000.0,2736371.0,1436371.0
The Net,1995-09-21,60.0,"Crime,Drama,Mystery,Thriller,Action", English,22000000.0,110521733.0,88521733.0
While You Were Sleeping,1995-05-04,69.0,"Romance,Comedy", English,17000000.0,182057016.0,165057016.0
Imagine Me & You,2006-06-16,76.0,"Drama,Comedy,Romance", English,7900000.0,3129471.0,-4770529.0
Ghost Team One,2013-01-20,53.0,"Comedy,Horror", English,3420000.0,9195.0,-3410805.0
Enigma,2001-01-22,64.0,"Mystery,Drama,Thriller,Romance,War", English,42360000.0,15705007.0,-26654993.0
Slaughterhouse Rulez,2018-10-31,55.0,"Action,Comedy,Fantasy,Horror", English,22825817.8,730762.0,-22095055.8
Texas Killing Fields,2012-02-02,57.0,"Drama,Thriller,Crime,Mystery", English,3528009.2,957240.0,-2570769.2
The Perfect Game,2010-04-16,69.0,"Drama,Family", English,12500000.0,3931367.0,-8568633.0
Look Who's Talking,1990-03-15,63.0,"Comedy,Romance", English,7500000.0,296999813.0,289499813.0
The Maid,2014-04-12,44.0,"Romance,Drama", English,373000.0,2207949.8,1834949.7999999998
Partly Cloudy,2009-05-28,78.0,"Animation,Family,Comedy", English,111800000.0,750742412.6,638942412.6
St. Vincent,2014-12-26,71.0,Comedy, English,13000000.0,54837234.0,41837234.0
Knock Off,1998-09-04,52.0,"Action,Adventure,Thriller", English,35000000.0,10319915.0,-24680085.0
Bringing Out the Dead,2000-04-20,66.0,Drama, English,32000000.0,16800000.0,-15200000.0
Single White Female,1992-08-14,63.0,"Thriller,Drama", English,16000000.0,48017402.0,32017402.0
The Hundred-Foot Journey,2014-08-13,73.0,"Drama,Comedy", English,22000000.0,94270488.0,72270488.0
The Ghost Writer,2010-04-07,68.0,"Thriller,Mystery", English,45000000.0,65532491.0,20532491.0
High Fidelity,2000-08-17,71.0,"Drama,Comedy,Romance,Music", English,20000000.0,47881663.0,27881663.0
Thunderstruck,2012-08-24,60.0,"Comedy,Family", English,587211.0,587211.0,0.0
The Swan Princess: Escape from Castle Mountain,1997-06-19,61.0,"Family,Fantasy,Animation,Romance", English,6180000.0,273644.0,-5906356.0
Friends with Money,2006-08-31,51.0,"Comedy,Drama,Romance", English,6500000.0,18110152.0,11610152.0
"Lock, Stock and Two Smoking Barrels",1998-11-12,81.0,"Comedy,Crime", English,1350000.0,28356188.0,27006188.0
Ali,2002-02-21,68.0,Drama, English,109000000.0,87683966.0,-21316034.0
Half Baked,1998-01-16,63.0,"Comedy,Crime", English,8000000.0,17394881.0,9394881.0
The Loved Ones,2010-11-04,67.0,Horror, English,4000000.0,12302.0,-3987698.0
Dunston Checks In,1996-04-04,54.0,"Family,Comedy,Adventure", English,16000000.0,23546833.0,7546833.0
Green Room,2016-05-12,67.0,"Horror,Crime,Thriller", English,5000000.0,3807503.0,-1192497.0
The Sisterhood of the Traveling Pants 2,2008-08-06,62.0,"Adventure,Comedy,Drama", English,27000000.0,44270131.0,17270131.0
Bite,2015-08-15,55.0,Horror, English,49200000.0,427304425.6,378104425.6
Mom and Dad,2018-01-19,54.0,"Thriller,Horror,Comedy", English,4740000.0,169209.0,-4570791.0
The Arrival,1997-03-24,60.0,"Science Fiction,Thriller", English,25000000.0,14063331.0,-10936669.0
Phenomenon,1996-08-08,63.0,"Drama,Fantasy,Romance,Science Fiction", English,32000000.0,152036382.0,120036382.0
Barbershop 2: Back in Business,2004-05-13,58.0,"Comedy,Drama", English,18000000.0,65842412.0,47842412.0
Identity,2003-08-03,72.0,"Mystery,Thriller", English,28000000.0,82119036.0,54119036.0
The Land Before Time X: The Great Longneck Migration,2003-12-02,63.0,"Animation,Adventure,Family", English,131400000.0,262387752.0,130987752.0
Failure to Launch,2006-05-31,58.0,"Comedy,Romance", English,50000000.0,128402901.0,78402901.0
Sleeping with Other People,2015-08-02,63.0,Comedy, English,6548225.8,3214116.0,-3334109.8
Batman: Mystery of the Batwoman,2003-10-21,67.0,"Adventure,Fantasy,Animation,Action,Science Fiction", English,116800000.0,449633251.4,332833251.4
Travis Scott: Look Mom I Can Fly,2019-08-28,70.0,"Documentary,Music", English,152000000.0,628779204.4,476779204.4
6 Days,2017-07-09,60.0,"Action,Drama,History,Thriller", English,1500000.0,22840186.8,21340186.8
Happily N'Ever After,2007-04-05,49.0,"Adventure,Animation,Comedy,Family,Fantasy", English,47000000.0,37923818.0,-9076182.0
The Hitcher,2007-01-19,59.0,"Action,Horror,Crime,Thriller", English,10000000.0,25399945.0,15399945.0
A Matter of Loaf and Death,2008-12-18,73.0,"Animation,Comedy,Family", English,90000000.0,761987823.8,671987823.8
Smokin' Aces 2: Assassins' Ball,2010-01-26,55.0,"Action,Comedy", English,8000000.0,16667230.2,8667230.2
Necronomicon,1993-11-01,60.0,Horror, English,4000000.0,99000630.0,95000630.0
Demolition,2016-07-14,68.0,"Comedy,Drama", English,10000000.0,4366460.0,-5633540.0
The Replacement Killers,1998-07-04,62.0,"Action,Drama,Crime,Thriller,Mystery", English,30000000.0,19035741.0,-10964259.0
Snake Eyes,1998-09-30,61.0,"Thriller,Crime,Mystery", English,73000000.0,103891409.0,30891409.0
The Boss,2016-04-14,59.0,Comedy, English,29000000.0,78652207.0,49652207.0
Never Sleep Again: The Elm Street Legacy,2010-05-04,79.0,"Documentary,Horror", English,108200000.0,362664416.2,254464416.2
The Butler,2014-08-30,73.0,Drama, English,25000000.0,115922175.0,90922175.0
Look Who's Talking Too,1991-01-17,55.0,"Romance,Comedy", English,8540000.0,47789074.0,39249074.0
Black Beauty,1994-07-29,68.0,"Adventure,Family", English,85200000.0,604881225.2,519681225.20000005
The Front Runner,2018-11-27,59.0,"Drama,History", English,9438800.0,3242235.0,-6196565.0
The Marine 4: Moving Target,2015-04-10,64.0,Action, English,1950000.0,211802400.4,209852400.4
The Bonfire of the Vanities,1990-12-21,56.0,"Crime,Comedy,Drama", English,47000000.0,15691192.0,-31308808.0
A Simple Wish,1997-07-11,55.0,"Adventure,Comedy,Family,Fantasy", English,28000000.0,8165213.0,-19834787.0
Dream House,2011-09-30,61.0,"Mystery,Drama,Thriller", English,50000000.0,41642166.0,-8357834.0
Duplex,2003-09-26,61.0,Comedy, English,40000000.0,10070651.0,-29929349.0
Good Kids,2016-10-05,64.0,Comedy, English,90544000.0,519948264.6,429404264.6
Marked for Death,1991-02-28,60.0,"Action,Crime", English,12000000.0,46044400.0,34044400.0
The Eagle,2011-07-20,62.0,"Adventure,Drama", English,25000000.0,38993548.0,13993548.0
Dogma,1999-12-16,69.0,"Fantasy,Comedy,Adventure", English,10000000.0,43948865.0,33948865.0
Mighty Joe Young,1998-12-25,62.0,"Adventure,Family,Action,Fantasy", English,80000000.0,50632037.0,-29367963.0
12 Rounds 3: Lockdown,2015-09-11,59.0,"Action,Thriller,Crime", English,104600000.0,414937351.4,310337351.4
Zoombies,2016-05-13,52.0,"Science Fiction,Action,Horror", English,90800000.0,245520574.6,154720574.6
Wendy Wu: Homecoming Warrior,2006-06-16,62.0,"Family,Action,Adventure,TV Movie", English,6000000.0,106360586.2,100360586.2
Downton Abbey,2019-09-12,71.0,"Drama,Romance,History", English,20000000.0,192199131.0,172199131.0
Ibiza,2018-05-26,57.0,"Comedy,Romance", English,128000000.0,419965614.6,291965614.6
What to Expect When You're Expecting,2012-05-30,60.0,"Romance,Comedy,Drama", English,37500000.0,88473016.0,50973016.0
Sorority Row,2009-09-11,55.0,"Horror,Mystery", English,12500000.0,26735797.0,14235797.0
Lady Macbeth,2017-06-29,66.0,Drama, English,650000.0,6477294.0,5827294.0
The Hot Spot,1990-10-12,64.0,"Romance,Crime", English,43020000.0,1293976.0,-41726024.0
2048: Nowhere to Run,2018-01-17,68.0,"Science Fiction,Thriller,Action", English,144200000.0,316138996.6,171938996.60000002
Chasing Amy,1997-06-18,68.0,"Comedy,Drama,Romance", English,250000.0,15155095.0,14905095.0
Category 7: The End of the World,2005-11-06,63.0,"Action,Thriller,Adventure,Science Fiction,TV Movie", English,120000000.0,327226498.0,207226498.0
Extortion,2017-01-02,62.0,"Action,Adventure,Crime,Drama,Thriller", English,99400000.0,427738149.8,328338149.8
Rescue Dawn,2007-07-04,69.0,"Adventure,Drama,War", English,10000000.0,7037886.0,-2962114.0
Harry & Meghan: A Royal Romance,2018-05-13,70.0,Romance, English,105740523.8,345465556.8,239725033.0
LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,2017-12-09,69.0,"Animation,Family,Science Fiction", English,68400000.0,451860954.0,383460954.0
Biker Boyz,2003-07-24,62.0,"Action,Drama", English,24000000.0,23510601.0,-489399.0
Before Sunset,2004-08-19,78.0,"Drama,Romance", English,2000000.0,11217346.0,9217346.0
Little Boy,2015-04-23,72.0,"Comedy,Drama,War", English,20000000.0,17769299.0,-2230701.0
The Way Back,2011-04-10,70.0,"Drama,Adventure,History", English,23000000.0,14563409.0,-8436591.0
Nick and Norah's Infinite Playlist,2008-10-03,65.0,"Comedy,Music,Drama", English,10000000.0,33886017.0,23886017.0
Cold Creek Manor,2003-09-19,54.0,"Mystery,Thriller", English,2960017.8,29119434.0,26159416.2
The Hours,2002-12-27,73.0,Drama, English,25000000.0,97030468.0,72030468.0
Darc,2018-05-01,62.0,"Action,Thriller", English,38200000.0,319040588.8,280840588.8
The Recall,2017-06-02,46.0,"Science Fiction,Horror", English,5000000.0,1319566.0,-3680434.0
Angela's Ashes,2000-01-14,72.0,Drama, English,25000000.0,13038660.0,-11961340.0
Dinosaur Island,2014-12-01,55.0,"Adventure,Science Fiction,Family", English,12000000.0,39296.0,-11960704.0
Sisters,2016-01-07,60.0,Comedy, English,30000000.0,106030660.0,76030660.0
Fahrenheit 9/11,2004-07-29,71.0,Documentary, English,6000000.0,221148959.0,215148959.0
Turtles Forever,2009-11-21,74.0,"Animation,Science Fiction,Adventure", English,101800000.0,596912378.2,495112378.20000005
28 Days,2000-04-06,61.0,"Comedy,Drama", English,43000000.0,62063972.0,19063972.0
Sometimes They Come Back,1991-05-07,59.0,"Horror,TV Movie", English,116400000.0,313431335.8,197031335.8
Stan & Ollie,2019-05-01,70.0,"Comedy,Drama", English,10000000.0,29062674.0,19062674.0
Two Brothers,2004-11-25,71.0,"Adventure,Drama,Family", English,72000000.0,62176754.0,-9823246.0
Zoom,2006-08-11,54.0,"Family,Comedy,Adventure,Action,Science Fiction", English,35000000.0,12506188.0,-22493812.0
A Grand Day Out,2001-06-04,75.0,"Animation,Comedy,Family", English,17300.0,57635198.8,57617898.8
"Oh, Ramona!",2019-02-14,58.0,"Comedy,Romance", English,102000000.0,616295796.0,514295796.0
Devil's Due,2014-03-20,46.0,Horror, English,7000000.0,36146087.0,29146087.0
Scooby-Doo! Music of the Vampire,2012-03-13,78.0,"Family,Animation,Mystery,Adventure,Comedy,Fantasy,Music", English,203000000.0,632965969.8,429965969.79999995
Space Chimps,2008-09-25,48.0,"Animation,Family,Adventure,Comedy,Science Fiction", English,37000000.0,67029956.0,30029956.0
Night School,2018-09-27,62.0,Comedy, English,29000000.0,104145633.0,75145633.0
The Gospel of John,2003-09-11,77.0,"Drama,History", English,11000000.0,4234355.0,-6765645.0
The Gallows,2015-07-10,50.0,"Horror,Thriller", English,100000.0,41656474.0,41556474.0
Angel Eyes,2001-05-15,61.0,"Drama,Romance,Thriller", English,38000000.0,29544532.0,-8455468.0
Junior,1994-12-15,52.0,"Comedy,Family,Romance", English,60000000.0,108431355.0,48431355.0
Skinwalkers,2007-08-10,51.0,"Fantasy,Action,Horror", English,93800000.0,554994084.8,461194084.79999995
Killing Gunther,2018-04-25,48.0,"Action,Comedy", English,127000000.0,569973411.4,442973411.4
The Fall,2011-07-08,76.0,"Adventure,Fantasy,Drama", English,30000000.0,3669465.0,-26330535.0
In the Valley of Elah,2007-11-22,68.0,"History,Drama,Thriller,Crime,Mystery", English,23000000.0,24489150.0,1489150.0
Proud Mary,2018-01-12,54.0,"Thriller,Action,Crime", English,30000000.0,21709539.0,-8290461.0
Before the Flood,2016-10-21,77.0,Documentary, English,62100000.0,534518566.6,472418566.6
Lincoln,2013-01-17,69.0,"History,Drama", English,65000000.0,273346281.0,208346281.0
Wuthering Heights,1992-10-16,67.0,"Drama,Romance", English,8000000.0,2721534.0,-5278466.0
The Town that Dreaded Sundown,2014-10-16,58.0,"Thriller,Horror", English,107000000.0,297177664.0,190177664.0
The First Wives Club,1996-10-24,67.0,Comedy, English,30000000.0,181489203.0,151489203.0
The Invisible Maniac,1990-07-13,41.0,"Science Fiction,Comedy,Horror", English,101800000.0,836011985.4,734211985.4
The Thomas Crown Affair,1999-08-19,67.0,"Drama,Crime,Romance", English,48000000.0,124304264.0,76304264.0
Adult World,2013-04-18,61.0,Comedy, English,150600000.0,414413080.2,263813080.2
Daphne & Velma,2018-04-29,63.0,"Comedy,Horror,Action,Crime", English,119600000.0,484346724.8,364746724.8
XOXO,2016-08-26,60.0,"Music,Drama", English,93600000.0,186333762.2,92733762.19999999
Awakening the Zodiac,2017-06-09,51.0,"Crime,Drama,Mystery,Thriller", English,130200000.0,342340365.6,212140365.60000002
The Relic,1997-05-08,60.0,"Horror,Mystery,Thriller", English,60000000.0,33956608.0,-26043392.0
Viral,2016-07-29,57.0,"Drama,Horror,Science Fiction", English,1890009.2,551760.0,-1338249.2
Murder by Numbers,2002-08-29,61.0,"Crime,Drama,Thriller", English,50000000.0,56643267.0,6643267.0
"Surfer, Dude",2009-02-19,46.0,Comedy, English,6000000.0,36497.0,-5963503.0
My Life in Ruins,2009-06-05,61.0,"Comedy,Romance", English,17000000.0,20477425.0,3477425.0
The 15:17 to Paris,2018-02-08,54.0,"Thriller,History,Drama", English,30000000.0,56096200.0,26096200.0
Good Burger,1997-07-25,60.0,"Family,Comedy", English,8500000.0,23700000.0,15200000.0
